province_state,country_region,date,latitude,longitude,sub_region1_name,location_geom,confirmed,deaths,recovered,active
Mizoram,India,2020-03-09,23.925142,92.491369,Mizoram,POINT(92.491369 23.925142),0,0,0,0
Mizoram,India,2020-04-26,22.49,92.98,Mizoram,POINT(92.98 22.49),0,0,0,0
Mizoram,India,2020-04-30,22.49,92.98,Mizoram,POINT(92.98 22.49),0,0,0,0
Mizoram,India,2020-04-25,23.31,92.85,Mizoram,POINT(92.85 23.31),0,0,0,0
Mizoram,India,2020-04-23,23.31,92.85,Mizoram,POINT(92.85 23.31),0,0,0,0
Nagaland,India,2020-03-22,25.77852,93.78508,Nagaland,POINT(93.78508 25.77852),0,0,0,0
Nagaland,India,2020-03-05,25.77852,93.78508,Nagaland,POINT(93.78508 25.77852),0,0,0,0
Nagaland,India,2020-03-28,25.75,94.166667,Nagaland,POINT(94.166667 25.75),0,0,0,0
Nagaland,India,2020-03-19,26.316667,94.516667,Nagaland,POINT(94.516667 26.316667),0,0,0,0
Nagaland,India,2020-04-16,26.716667,95.033333,Nagaland,POINT(95.033333 26.716667),0,0,0,0
Nagaland,India,2020-03-09,25.666667,94.466667,Nagaland,POINT(94.466667 25.666667),0,0,0,0
Nagaland,India,2020-04-28,26.233333,94.816667,Nagaland,POINT(94.816667 26.233333),0,0,0,0
Nagaland,India,2020-04-24,26.1,94.266667,Nagaland,POINT(94.266667 26.1),0,0,0,0
Nagaland,India,2020-04-05,26.016667,94.516667,Nagaland,POINT(94.516667 26.016667),0,0,0,0
Odisha,India,2020-03-21,20.833,84.333,Odisha,POINT(84.333 20.833),0,0,0,0
Odisha,India,2020-04-13,21,86.6,Odisha,POINT(86.6 21),0,0,0,0
Odisha,India,2020-03-21,20.7,83.5,Odisha,POINT(83.5 20.7),0,0,0,0
Odisha,India,2020-04-22,21.5,86.9,Odisha,POINT(86.9 21.5),0,0,0,0
Odisha,India,2020-03-07,20.466,85.833,Odisha,POINT(85.833 20.466),0,0,0,0
Odisha,India,2020-03-18,24.49,86.7,Odisha,POINT(86.7 24.49),0,0,0,0
Odisha,India,2020-04-22,24.49,86.7,Odisha,POINT(86.7 24.49),0,0,0,0
Odisha,India,2020-04-17,24.49,86.7,Odisha,POINT(86.7 24.49),0,0,0,0
Odisha,India,2020-03-28,24.49,86.7,Odisha,POINT(86.7 24.49),0,0,0,0
Odisha,India,2020-03-16,20.65,85.6,Odisha,POINT(85.6 20.65),0,0,0,0
Odisha,India,2020-04-27,18.91,84.2,Odisha,POINT(84.2 18.91),0,0,0,0
Odisha,India,2020-03-24,18.91,84.2,Odisha,POINT(84.2 18.91),0,0,0,0
Odisha,India,2020-03-08,19.383,85.05,Odisha,POINT(85.05 19.383),0,0,0,0
Odisha,India,2020-03-23,20.2,86.3,Odisha,POINT(86.3 20.2),0,0,0,0
Odisha,India,2020-04-20,21.85,84.016,Odisha,POINT(84.016 21.85),0,0,0,0
Odisha,India,2020-04-26,21.85,84.016,Odisha,POINT(84.016 21.85),0,0,0,0
Odisha,India,2020-04-18,20.083,83.2,Odisha,POINT(83.2 20.083),0,0,0,0
Odisha,India,2020-04-15,20.525,86.475,Odisha,POINT(86.475 20.525),0,0,0,0
Odisha,India,2020-03-09,20.525,86.475,Odisha,POINT(86.475 20.525),0,0,0,0
Odisha,India,2020-03-05,21.633,85.6,Odisha,POINT(85.6 21.633),0,0,0,0
Odisha,India,2020-04-12,21.633,85.6,Odisha,POINT(85.6 21.633),0,0,0,0
Odisha,India,2020-04-09,18.8083,82.7083,Odisha,POINT(82.7083 18.8083),0,0,0,0
Odisha,India,2020-04-11,18.8083,82.7083,Odisha,POINT(82.7083 18.8083),0,0,0,0
Odisha,India,2020-03-27,18.8083,82.7083,Odisha,POINT(82.7083 18.8083),0,0,0,0
Odisha,India,2020-03-31,18.8083,82.7083,Odisha,POINT(82.7083 18.8083),0,0,0,0
Odisha,India,2020-03-28,18.25,82.13,Odisha,POINT(82.13 18.25),0,0,0,0
Odisha,India,2020-03-30,18.25,82.13,Odisha,POINT(82.13 18.25),0,0,0,0
Odisha,India,2020-03-26,18.25,82.13,Odisha,POINT(82.13 18.25),0,0,0,0
Odisha,India,2020-03-06,21.933,86.733,Odisha,POINT(86.733 21.933),0,0,0,0
Odisha,India,2020-03-12,19.23,82.55,Odisha,POINT(82.55 19.23),0,0,0,0
Odisha,India,2020-04-14,19.166,83.416,Odisha,POINT(83.416 19.166),0,0,0,0
Odisha,India,2020-04-06,19.166,83.416,Odisha,POINT(83.416 19.166),0,0,0,0
Odisha,India,2020-03-10,19.166,83.416,Odisha,POINT(83.416 19.166),0,0,0,0
Odisha,India,2020-04-05,21.466,83.983,Odisha,POINT(83.983 21.466),0,0,0,0
Odisha,India,2020-04-18,21.466,83.983,Odisha,POINT(83.983 21.466),0,0,0,0
Odisha,India,2020-03-13,20.85,83.9,Odisha,POINT(83.9 20.85),0,0,0,0
Odisha,India,2020-03-22,20.85,83.9,Odisha,POINT(83.9 20.85),0,0,0,0
Punjab,India,2020-04-29,31.583333,74.983333,Punjab,POINT(74.983333 31.583333),14,2,6,6
Punjab,India,2020-03-09,30.403,74.025,Punjab,POINT(74.025 30.403),0,0,0,0
Punjab,India,2020-04-12,30.94,74.62,Punjab,POINT(74.62 30.94),0,0,0,0
Punjab,India,2020-03-06,30.38,76.23,Punjab,POINT(76.23 30.38),0,0,0,0
Punjab,India,2020-03-07,30.38,76.23,Punjab,POINT(76.23 30.38),0,0,0,0
Punjab,India,2020-03-20,30.38,76.23,Punjab,POINT(76.23 30.38),0,0,0,0
Punjab,India,2020-04-20,31.583333,75.983333,Punjab,POINT(75.983333 31.583333),0,0,0,0
Punjab,India,2020-04-21,31.379444,75.384722,Punjab,POINT(75.384722 31.379444),0,0,0,0
Punjab,India,2020-03-13,30.883333,75.85,Punjab,POINT(75.85 30.883333),0,0,0,0
Punjab,India,2020-04-06,30.883333,75.85,Punjab,POINT(75.85 30.883333),0,0,0,0
Punjab,India,2020-03-14,31.8,76.7,Punjab,POINT(76.7 31.8),0,0,0,0
Punjab,India,2020-04-23,31.8,76.7,Punjab,POINT(76.7 31.8),0,0,0,0
Punjab,India,2020-03-27,31.8,76.7,Punjab,POINT(76.7 31.8),0,0,0,0
Punjab,India,2020-03-30,30.34,76.4,Punjab,POINT(76.4 30.34),0,0,0,0
Punjab,India,2020-04-25,30.34,76.4,Punjab,POINT(76.4 30.34),0,0,0,0
Punjab,India,2020-03-16,30.34,76.4,Punjab,POINT(76.4 30.34),0,0,0,0
Punjab,India,2020-04-01,30.34,76.4,Punjab,POINT(76.4 30.34),0,0,0,0
Punjab,India,2020-03-16,30.473239,74.515411,Punjab,POINT(74.515411 30.473239),0,0,0,0
Punjab,India,2020-03-31,30.473239,74.515411,Punjab,POINT(74.515411 30.473239),0,0,0,0
Punjab,India,2020-04-09,30.69,76.72,Punjab,POINT(76.72 30.69),0,0,0,0
Punjab,India,2020-03-16,30.69,76.72,Punjab,POINT(76.72 30.69),0,0,0,0
Punjab,India,2020-03-17,30.69,76.72,Punjab,POINT(76.72 30.69),0,0,0,0
Punjab,India,2020-03-20,30.69,76.72,Punjab,POINT(76.72 30.69),0,0,0,0
Puducherry,India,2020-04-08,11.016667,79.866667,Puducherry,POINT(79.866667 11.016667),0,0,0,0
Puducherry,India,2020-03-06,11.7,75.533333,Puducherry,POINT(75.533333 11.7),0,0,0,0
Rajasthan,India,2020-04-20,27.57,76.6,Rajasthan,POINT(76.6 27.57),0,0,0,0
Rajasthan,India,2020-04-25,27.57,76.6,Rajasthan,POINT(76.6 27.57),0,0,0,0
Rajasthan,India,2020-04-26,27.57,76.6,Rajasthan,POINT(76.6 27.57),7,1,4,2
Rajasthan,India,2020-03-16,25.35,74.633333,Rajasthan,POINT(74.633333 25.35),0,0,0,0
Rajasthan,India,2020-04-21,28.0167,73.3,Rajasthan,POINT(73.3 28.0167),0,0,0,0
Rajasthan,India,2020-04-19,25.4417,75.6417,Rajasthan,POINT(75.6417 25.4417),0,0,0,0
Rajasthan,India,2020-03-14,25.4417,75.6417,Rajasthan,POINT(75.6417 25.4417),0,0,0,0
Rajasthan,India,2020-04-27,25.4417,75.6417,Rajasthan,POINT(75.6417 25.4417),0,0,0,0
Rajasthan,India,2020-03-20,25.4417,75.6417,Rajasthan,POINT(75.6417 25.4417),0,0,0,0
Rajasthan,India,2020-04-23,25.4417,75.6417,Rajasthan,POINT(75.6417 25.4417),0,0,0,0
Rajasthan,India,2020-03-14,27.2,74,Rajasthan,POINT(74 27.2),0,0,0,0
Rajasthan,India,2020-03-10,24.88,74.62,Rajasthan,POINT(74.62 24.88),0,0,0,0
Rajasthan,India,2020-03-13,26.9,76.33,Rajasthan,POINT(76.33 26.9),0,0,0,0
Rajasthan,India,2020-04-22,26.9,76.33,Rajasthan,POINT(76.33 26.9),0,0,0,0
Rajasthan,India,2020-04-12,26.7,77.9,Rajasthan,POINT(77.9 26.7),0,0,0,0
Rajasthan,India,2020-03-13,23.75,73.85,Rajasthan,POINT(73.85 23.75),0,0,0,0
Rajasthan,India,2020-04-12,23.75,73.85,Rajasthan,POINT(73.85 23.75),0,0,0,0
Rajasthan,India,2020-03-09,23.75,73.85,Rajasthan,POINT(73.85 23.75),0,0,0,0
Rajasthan,India,2020-03-22,29.917778,73.881667,Rajasthan,POINT(73.881667 29.917778),0,0,0,0
Rajasthan,India,2020-04-28,29.917778,73.881667,Rajasthan,POINT(73.881667 29.917778),0,0,0,0
Rajasthan,India,2020-03-30,29.58,74.32,Rajasthan,POINT(74.32 29.58),0,0,0,0
Rajasthan,India,2020-04-15,28,75.5,Rajasthan,POINT(75.5 28),0,0,0,0
Rajasthan,India,2020-04-12,25.35,72.62,Rajasthan,POINT(72.62 25.35),0,0,0,0
Rajasthan,India,2020-04-13,25.35,72.62,Rajasthan,POINT(72.62 25.35),0,0,0,0
Rajasthan,India,2020-03-01,26.913333,70.913889,Rajasthan,POINT(70.913889 26.913333),0,0,0,0
Rajasthan,India,2020-04-05,26.913333,70.913889,Rajasthan,POINT(70.913889 26.913333),0,0,0,0
Rajasthan,India,2020-03-10,26.913333,70.913889,Rajasthan,POINT(70.913889 26.913333),0,0,0,0
Rajasthan,India,2020-03-30,26.5,77.02,Rajasthan,POINT(77.02 26.5),0,0,0,0
Rajasthan,India,2020-03-20,27,74.25,Rajasthan,POINT(74.25 27),0,0,0,0
Rajasthan,India,2020-03-27,24.03,74.78,Rajasthan,POINT(74.78 24.03),0,0,0,0
Rajasthan,India,2020-04-05,24.03,74.78,Rajasthan,POINT(74.78 24.03),0,0,0,0
Rajasthan,India,2020-03-02,25.066667,73.866667,Rajasthan,POINT(73.866667 25.066667),0,0,0,0
Rajasthan,India,2020-04-10,25.066667,73.866667,Rajasthan,POINT(73.866667 25.066667),0,0,0,0
Rajasthan,India,2020-04-24,25.066667,73.866667,Rajasthan,POINT(73.866667 25.066667),0,0,0,0
Rajasthan,India,2020-04-04,27.583333,75.166667,Rajasthan,POINT(75.166667 27.583333),0,0,0,0
Rajasthan,India,2020-04-17,27.583333,75.166667,Rajasthan,POINT(75.166667 27.583333),0,0,0,0
Rajasthan,India,2020-04-02,26.18,76.4,Rajasthan,POINT(76.4 26.18),0,0,0,0
Rajasthan,India,2020-03-25,24.885,72.8625,Rajasthan,POINT(72.8625 24.885),0,0,0,0
Rajasthan,India,2020-04-07,26.163333,75.786944,Rajasthan,POINT(75.786944 26.163333),0,0,0,0
Sikkim,India,2020-04-23,27.316667,88.6,Sikkim,POINT(88.6 27.316667),0,0,0,0
Sikkim,India,2020-04-24,27.166667,88.366667,Sikkim,POINT(88.366667 27.166667),0,0,0,0
Sikkim,India,2020-04-26,27.166667,88.366667,Sikkim,POINT(88.366667 27.166667),0,0,0,0
Telangana,India,2020-04-07,19.66522,78.525124,Telangana,POINT(78.525124 19.66522),0,0,0,0
Telangana,India,2020-03-11,19.66522,78.525124,Telangana,POINT(78.525124 19.66522),0,0,0,0
Telangana,India,2020-04-20,17.55,80.63,Telangana,POINT(80.63 17.55),0,0,0,0
Telangana,India,2020-04-30,17.40164,78.48976,Telangana,POINT(78.48976 17.40164),0,0,0,0
Telangana,India,2020-03-13,17.40164,78.48976,Telangana,POINT(78.48976 17.40164),0,0,0,0
Telangana,India,2020-03-21,18.8,78.93,Telangana,POINT(78.93 18.8),0,0,0,0
Telangana,India,2020-03-18,18.8,78.93,Telangana,POINT(78.93 18.8),0,0,0,0
Telangana,India,2020-03-07,17.72,79.18,Telangana,POINT(79.18 17.72),0,0,0,0
Telangana,India,2020-04-11,18.4314,79.8605,Telangana,POINT(79.8605 18.4314),0,0,0,0
Telangana,India,2020-04-12,18.4314,79.8605,Telangana,POINT(79.8605 18.4314),0,0,0,0
Telangana,India,2020-04-24,19.365,79.274,Telangana,POINT(79.274 19.365),0,0,0,0
Telangana,India,2020-03-01,19.365,79.274,Telangana,POINT(79.274 19.365),0,0,0,0
Telangana,India,2020-04-29,18.323,78.335,Telangana,POINT(78.335 18.323),0,0,0,0
Telangana,India,2020-03-10,18.436944,79.124167,Telangana,POINT(79.124167 18.436944),0,0,0,0
Telangana,India,2020-03-10,17.591667,78.582222,Telangana,POINT(78.582222 17.591667),0,0,0,0
Telangana,India,2020-03-19,17.591667,78.582222,Telangana,POINT(78.582222 17.591667),0,0,0,0
Telangana,India,2020-03-26,18.039,78.259361,Telangana,POINT(78.259361 18.039),0,0,0,0
Telangana,India,2020-04-08,17.6167,80.0167,Telangana,POINT(80.0167 17.6167),0,0,0,0
Telangana,India,2020-03-01,17.6167,80.0167,Telangana,POINT(80.0167 17.6167),0,0,0,0
Telangana,India,2020-04-20,17.6167,80.0167,Telangana,POINT(80.0167 17.6167),0,0,0,0
Telangana,India,2020-03-25,18.193237,79.941368,Telangana,POINT(79.941368 18.193237),0,0,0,0
Telangana,India,2020-04-11,18.88,79.45,Telangana,POINT(79.45 18.88),0,0,0,0
Telangana,India,2020-03-27,16.4833,78.3333,Telangana,POINT(78.3333 16.4833),0,0,0,0
Telangana,India,2020-03-13,16.73,77.5,Telangana,POINT(77.5 16.73),0,0,0,0
Telangana,India,2020-04-27,16.73,77.5,Telangana,POINT(77.5 16.73),0,0,0,0
Telangana,India,2020-04-13,18.38,78.83,Telangana,POINT(78.83 18.38),0,0,0,0
Telangana,India,2020-03-28,18.38,78.83,Telangana,POINT(78.83 18.38),0,0,0,0
Telangana,India,2020-03-09,18.38,78.83,Telangana,POINT(78.83 18.38),0,0,0,0
Telangana,India,2020-04-25,17.2,78.28,Telangana,POINT(78.28 17.2),0,0,0,0
Telangana,India,2020-03-25,18.1,78.85,Telangana,POINT(78.85 18.1),0,0,0,0
Telangana,India,2020-04-02,18.1,78.85,Telangana,POINT(78.85 18.1),0,0,0,0
Telangana,India,2020-04-14,18.1,78.85,Telangana,POINT(78.85 18.1),0,0,0,0
Telangana,India,2020-04-06,17.6294,78.0917,Telangana,POINT(78.0917 17.6294),0,0,0,0
Telangana,India,2020-04-21,17.6294,78.0917,Telangana,POINT(78.0917 17.6294),0,0,0,0
Telangana,India,2020-04-24,17.1415,79.6236,Telangana,POINT(79.6236 17.1415),0,0,0,0
Telangana,India,2020-04-09,17.1415,79.6236,Telangana,POINT(79.6236 17.1415),0,0,0,0
Telangana,India,2020-03-17,17.1415,79.6236,Telangana,POINT(79.6236 17.1415),0,0,0,0
Telangana,India,2020-03-23,17.33,77.9,Telangana,POINT(77.9 17.33),0,0,0,0
Telangana,India,2020-04-09,16.361,78.0627,Telangana,POINT(78.0627 16.361),0,0,0,0
Telangana,India,2020-04-05,17.95,79.5,Telangana,POINT(79.5 17.95),0,0,0,0
Telangana,India,2020-04-13,17.51,78.89,Telangana,POINT(78.89 17.51),0,0,0,0
Tamil Nadu,India,2020-04-06,11.137039,79.075822,Tamil Nadu,POINT(79.075822 11.137039),0,0,0,0
Tamil Nadu,India,2020-03-27,13.08891,80.26483,Tamil Nadu,POINT(80.26483 13.08891),0,0,0,0
Tamil Nadu,India,2020-04-19,13.08891,80.26483,Tamil Nadu,POINT(80.26483 13.08891),0,0,0,0
Tamil Nadu,India,2020-04-19,11.0125,76.971389,Tamil Nadu,POINT(76.971389 11.0125),0,0,0,0
Tamil Nadu,India,2020-03-03,11.0125,76.971389,Tamil Nadu,POINT(76.971389 11.0125),0,0,0,0
Tamil Nadu,India,2020-04-17,10.4,77.8,Tamil Nadu,POINT(77.8 10.4),0,0,0,0
Tamil Nadu,India,2020-04-17,12.126,78.154,Tamil Nadu,POINT(78.154 12.126),0,0,0,0
Tamil Nadu,India,2020-03-02,12.67,79.99,Tamil Nadu,POINT(79.99 12.67),0,0,0,0
Tamil Nadu,India,2020-04-14,12.67,79.99,Tamil Nadu,POINT(79.99 12.67),0,0,0,0
Tamil Nadu,India,2020-03-30,11.738,78.962,Tamil Nadu,POINT(78.962 11.738),0,0,0,0
Tamil Nadu,India,2020-03-03,11.738,78.962,Tamil Nadu,POINT(78.962 11.738),0,0,0,0
Tamil Nadu,India,2020-04-02,10.88,78.19,Tamil Nadu,POINT(78.19 10.88),0,0,0,0
Tamil Nadu,India,2020-03-14,10.88,78.19,Tamil Nadu,POINT(78.19 10.88),0,0,0,0
Tamil Nadu,India,2020-04-17,10.88,78.19,Tamil Nadu,POINT(78.19 10.88),0,0,0,0
Tamil Nadu,India,2020-03-22,9.833333,77.833333,Tamil Nadu,POINT(77.833333 9.833333),0,0,0,0
Tamil Nadu,India,2020-03-23,9.833333,77.833333,Tamil Nadu,POINT(77.833333 9.833333),0,0,0,0
Tamil Nadu,India,2020-04-17,11.219,78.167,Tamil Nadu,POINT(78.167 11.219),0,0,0,0
Tamil Nadu,India,2020-04-30,11.2335,78.883311,Tamil Nadu,POINT(78.883311 11.2335),9,0,1,8
Tamil Nadu,India,2020-04-28,11.2335,78.883311,Tamil Nadu,POINT(78.883311 11.2335),7,0,1,6
Tamil Nadu,India,2020-03-11,11.2335,78.883311,Tamil Nadu,POINT(78.883311 11.2335),0,0,0,0
Tamil Nadu,India,2020-04-17,12.933611,79.341361,Tamil Nadu,POINT(79.341361 12.933611),0,0,0,0
Tamil Nadu,India,2020-04-13,8.803,78.1445,Tamil Nadu,POINT(78.1445 8.803),0,0,0,0
Tamil Nadu,India,2020-03-30,8.803,78.1445,Tamil Nadu,POINT(78.1445 8.803),0,0,0,0
Tamil Nadu,India,2020-03-06,10.64,79.22,Tamil Nadu,POINT(79.22 10.64),0,0,0,0
Tamil Nadu,India,2020-03-30,10.97,78.65,Tamil Nadu,POINT(78.65 10.97),0,0,0,0
Tamil Nadu,India,2020-04-02,10.97,78.65,Tamil Nadu,POINT(78.65 10.97),0,0,0,0
Tamil Nadu,India,2020-03-26,10.97,78.65,Tamil Nadu,POINT(78.65 10.97),0,0,0,0
Tamil Nadu,India,2020-04-10,10.83813,77.40542,Tamil Nadu,POINT(77.40542 10.83813),0,0,0,0
Tamil Nadu,India,2020-03-21,10.83813,77.40542,Tamil Nadu,POINT(77.40542 10.83813),0,0,0,0
Tamil Nadu,India,2020-04-05,13.1406,79.906,Tamil Nadu,POINT(79.906 13.1406),0,0,0,0
Tamil Nadu,India,2020-03-17,8.803,78.1445,Tamil Nadu,POINT(78.1445 8.803),0,0,0,0
Tamil Nadu,India,2020-03-27,8.803,78.1445,Tamil Nadu,POINT(78.1445 8.803),0,0,0,0
Tamil Nadu,India,2020-04-09,12.51,79.09,Tamil Nadu,POINT(79.09 12.51),0,0,0,0
Tamil Nadu,India,2020-04-24,11.9547,79.527731,Tamil Nadu,POINT(79.527731 11.9547),0,0,0,0
Tripura,India,2020-03-17,23.988909,91.667513,Tripura,POINT(91.667513 23.988909),0,0,0,0
Tripura,India,2020-03-23,24.333333,92.016667,Tripura,POINT(92.016667 24.333333),0,0,0,0
Tripura,India,2020-04-17,24.333333,92.016667,Tripura,POINT(92.016667 24.333333),0,0,0,0
Tripura,India,2020-04-17,23.632701,91.31983,Tripura,POINT(91.31983 23.632701),0,0,0,0
Tripura,India,2020-03-01,23.632701,91.31983,Tripura,POINT(91.31983 23.632701),0,0,0,0
Tripura,India,2020-03-29,23.261111,91.477778,Tripura,POINT(91.477778 23.261111),0,0,0,0
Tripura,India,2020-03-11,24.236581,92.01995,Tripura,POINT(92.01995 24.236581),0,0,0,0
Tripura,India,2020-03-17,24.236581,92.01995,Tripura,POINT(92.01995 24.236581),0,0,0,0
Tripura,India,2020-03-09,24.236581,92.01995,Tripura,POINT(92.01995 24.236581),0,0,0,0
Uttar Pradesh,India,2020-03-05,27.083333,77.966667,Uttar Pradesh,POINT(77.966667 27.083333),0,0,0,0
Uttar Pradesh,India,2020-04-16,27.833333,78.166667,Uttar Pradesh,POINT(78.166667 27.833333),0,0,0,0
Uttar Pradesh,India,2020-03-01,27.833333,78.166667,Uttar Pradesh,POINT(78.166667 27.833333),0,0,0,0
Uttar Pradesh,India,2020-04-24,26.168889,81.799444,Uttar Pradesh,POINT(81.799444 26.168889),0,0,0,0
Uttar Pradesh,India,2020-03-24,26.168889,81.799444,Uttar Pradesh,POINT(81.799444 26.168889),0,0,0,0
Uttar Pradesh,India,2020-04-03,27.45,83.133333,Uttar Pradesh,POINT(83.133333 27.45),0,0,0,0
Uttar Pradesh,India,2020-03-05,26.4667,79.5167,Uttar Pradesh,POINT(79.5167 26.4667),0,0,0,0
Uttar Pradesh,India,2020-03-13,26.4667,79.5167,Uttar Pradesh,POINT(79.5167 26.4667),0,0,0,0
Uttar Pradesh,India,2020-03-19,26.06,83.1861,Uttar Pradesh,POINT(83.1861 26.06),0,0,0,0
Uttar Pradesh,India,2020-04-28,26.06,83.1861,Uttar Pradesh,POINT(83.1861 26.06),8,0,4,4
Uttar Pradesh,India,2020-04-08,25.830717,84.185711,Uttar Pradesh,POINT(84.185711 25.830717),0,0,0,0
Uttar Pradesh,India,2020-03-26,28.116667,78.983333,Uttar Pradesh,POINT(78.983333 28.116667),0,0,0,0
Uttar Pradesh,India,2020-03-13,28.116667,78.983333,Uttar Pradesh,POINT(78.983333 28.116667),0,0,0,0
Uttar Pradesh,India,2020-03-24,28.116667,78.983333,Uttar Pradesh,POINT(78.983333 28.116667),0,0,0,0
Uttar Pradesh,India,2020-04-09,28.116667,78.983333,Uttar Pradesh,POINT(78.983333 28.116667),0,0,0,0
Uttar Pradesh,India,2020-03-23,28.94,77.22,Uttar Pradesh,POINT(77.22 28.94),0,0,0,0
Uttar Pradesh,India,2020-03-24,29.416667,78.516667,Uttar Pradesh,POINT(78.516667 29.416667),0,0,0,0
Uttar Pradesh,India,2020-03-28,26.93864,81.3274,Uttar Pradesh,POINT(81.3274 26.93864),0,0,0,0
Uttar Pradesh,India,2020-04-25,26.93864,81.3274,Uttar Pradesh,POINT(81.3274 26.93864),0,0,0,0
Uttar Pradesh,India,2020-04-15,27.4333,82.1833,Uttar Pradesh,POINT(82.1833 27.4333),0,0,0,0
Uttar Pradesh,India,2020-04-27,27.4333,82.1833,Uttar Pradesh,POINT(82.1833 27.4333),1,0,0,1
Uttar Pradesh,India,2020-04-01,25.213611,80.915278,Uttar Pradesh,POINT(80.915278 25.213611),0,0,0,0
Uttar Pradesh,India,2020-04-11,25.261344,83.264081,Uttar Pradesh,POINT(83.264081 25.261344),0,0,0,0
Uttar Pradesh,India,2020-04-10,27.5,78.75,Uttar Pradesh,POINT(78.75 27.5),0,0,0,0
Uttar Pradesh,India,2020-03-20,27.5,78.75,Uttar Pradesh,POINT(78.75 27.5),0,0,0,0
Uttar Pradesh,India,2020-03-21,27.5,78.75,Uttar Pradesh,POINT(78.75 27.5),0,0,0,0
Uttar Pradesh,India,2020-03-05,26.79,79.02,Uttar Pradesh,POINT(79.02 26.79),0,0,0,0
Uttar Pradesh,India,2020-04-12,26.79,79.02,Uttar Pradesh,POINT(79.02 26.79),0,0,0,0
Uttar Pradesh,India,2020-04-05,27.1518,78.4016,Uttar Pradesh,POINT(78.4016 27.1518),0,0,0,0
Uttar Pradesh,India,2020-04-26,25.9333,80.8,Uttar Pradesh,POINT(80.8 25.9333),0,0,0,0
Uttar Pradesh,India,2020-03-11,28.5333,77.3891,Uttar Pradesh,POINT(77.3891 28.5333),0,0,0,0
Uttar Pradesh,India,2020-04-14,28.5333,77.3891,Uttar Pradesh,POINT(77.3891 28.5333),0,0,0,0
Uttar Pradesh,India,2020-04-05,28.5333,77.3891,Uttar Pradesh,POINT(77.3891 28.5333),0,0,0,0
Uttar Pradesh,India,2020-04-29,26.755,83.3739,Uttar Pradesh,POINT(83.3739 26.755),1,0,0,1
Uttar Pradesh,India,2020-03-31,26.755,83.3739,Uttar Pradesh,POINT(83.3739 26.755),0,0,0,0
Uttar Pradesh,India,2020-04-03,27.25,82,Uttar Pradesh,POINT(82 27.25),0,0,0,0
Uttar Pradesh,India,2020-04-19,28.7309,77.7757,Uttar Pradesh,POINT(77.7757 28.7309),0,0,0,0
Uttar Pradesh,India,2020-04-30,27.402,80.133,Uttar Pradesh,POINT(80.133 27.402),2,0,2,0
Uttar Pradesh,India,2020-04-19,27.57759,78.16158,Uttar Pradesh,POINT(78.16158 27.57759),0,0,0,0
Uttar Pradesh,India,2020-03-20,27.57759,78.16158,Uttar Pradesh,POINT(78.16158 27.57759),0,0,0,0
Uttar Pradesh,India,2020-04-09,26,79.5,Uttar Pradesh,POINT(79.5 26),0,0,0,0
Uttar Pradesh,India,2020-04-22,25.75,82.75,Uttar Pradesh,POINT(82.75 25.75),0,0,0,0
Uttar Pradesh,India,2020-03-15,27.77722,78.84537,Uttar Pradesh,POINT(78.84537 27.77722),0,0,0,0
Uttar Pradesh,India,2020-04-17,27.95,80.77,Uttar Pradesh,POINT(80.77 27.95),0,0,0,0
Uttar Pradesh,India,2020-04-25,27.07,79.92,Uttar Pradesh,POINT(79.92 27.07),0,0,0,0
Uttar Pradesh,India,2020-03-03,26.46,80.33,Uttar Pradesh,POINT(80.33 26.46),0,0,0,0
Uttar Pradesh,India,2020-03-18,26.46,80.33,Uttar Pradesh,POINT(80.33 26.46),0,0,0,0
Uttar Pradesh,India,2020-03-03,25.530744,81.377292,Uttar Pradesh,POINT(81.377292 25.530744),0,0,0,0
Uttar Pradesh,India,2020-04-06,25.530744,81.377292,Uttar Pradesh,POINT(81.377292 25.530744),0,0,0,0
Uttar Pradesh,India,2020-04-20,25.530744,81.377292,Uttar Pradesh,POINT(81.377292 25.530744),0,0,0,0
Uttar Pradesh,India,2020-03-26,26.9025,83.981944,Uttar Pradesh,POINT(83.981944 26.9025),0,0,0,0
Uttar Pradesh,India,2020-03-06,26.9025,83.981944,Uttar Pradesh,POINT(83.981944 26.9025),0,0,0,0
Uttar Pradesh,India,2020-04-12,26.75,81,Uttar Pradesh,POINT(81 26.75),0,0,0,0
Uttar Pradesh,India,2020-03-01,26.75,81,Uttar Pradesh,POINT(81 26.75),0,0,0,0
Uttar Pradesh,India,2020-03-10,25.933333,83.566667,Uttar Pradesh,POINT(83.566667 25.933333),0,0,0,0
Uttar Pradesh,India,2020-03-11,25.933333,83.566667,Uttar Pradesh,POINT(83.566667 25.933333),0,0,0,0
Uttar Pradesh,India,2020-03-31,25.933333,83.566667,Uttar Pradesh,POINT(83.566667 25.933333),0,0,0,0
Uttar Pradesh,India,2020-04-13,27.166667,79,Uttar Pradesh,POINT(79 27.166667),0,0,0,0
Uttar Pradesh,India,2020-04-24,28.84,78.76,Uttar Pradesh,POINT(78.76 28.84),0,0,0,0
Uttar Pradesh,India,2020-04-08,27.13,83.57,Uttar Pradesh,POINT(83.57 27.13),0,0,0,0
Uttar Pradesh,India,2020-03-28,27.13,83.57,Uttar Pradesh,POINT(83.57 27.13),0,0,0,0
